Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3613,US-2022-103613,09/01/2022,09/04/2022,First Class,CU-10386,Customer 54,Consumer,United States,Georgia,Georgia,92721,South,FUR-BOO-2990,Furniture,Bookcases,Bookcases model 295,2203.37,9,0.0,176.64
3614,US-2022-103614,04/28/2022,04/30/2022,First Class,CU-10033,Customer 204,Corporate,United States,North Carolina,North Carolina,75331,South,FUR-FUR-1412,Furniture,Furnishings,Furnishings model 110,1523.24,3,0.0,374.47
3615,US-2024-103615,07/01/2024,07/03/2024,Standard Class,CU-10621,Customer 677,Corporate,United States,New York,New York,77166,East,OFF-PAP-8676,Office Supplies,Paper,Paper model 122,61.1,2,0.0,14.63
3616,US-2024-103616,12/07/2024,12/13/2024,Standard Class,CU-10075,Customer 627,Home Office,United States,Illinois,Illinois,58892,Central,OFF-ART-9108,Office Supplies,Art,Art model 76,129.91,1,0.15,17.2
3617,US-2023-103617,08/23/2023,08/29/2023,Standard Class,CU-10585,Customer 67,Corporate,United States,Ohio,Ohio,43197,Central,OFF-STO-6525,Office Supplies,Storage,Storage model 115,23.79,3,0.3,2.44
3618,US-2022-103618,11/27/2022,11/30/2022,Second Class,CU-10639,Customer 417,Home Office,United States,Pennsylvania,Pennsylvania,76906,East,OFF-STO-8402,Office Supplies,Storage,Storage model 80,791.87,9,0.5,-243.9
3619,US-2023-103619,12/01/2023,12/08/2023,Standard Class,CU-10582,Customer 281,Consumer,United States,Texas,Texas,62473,Central,OFF-ART-1915,Office Supplies,Art,Art model 45,85.34,1,0.4,7.52
3620,US-2021-103620,05/06/2021,05/13/2021,Standard Class,CU-10269,Customer 133,Corporate,United States,Nevada,Nevada,93796,West,OFF-ART-9670,Office Supplies,Art,Art model 98,314.32,5,0.0,30.09
3621,US-2021-103621,09/18/2021,09/23/2021,Standard Class,CU-10765,Customer 17,Home Office,United States,Illinois,Illinois,76953,Central,OFF-BIN-5970,Office Supplies,Binders,Binders model 238,264.31,9,0.15,89.67
3622,US-2021-103622,05/11/2021,05/12/2021,Second Class,CU-10507,Customer 105,Consumer,United States,Pennsylvania,Pennsylvania,38349,East,OFF-STO-6580,Office Supplies,Storage,Storage model 162,483.7,8,0.2,99.81
3623,US-2022-103623,06/02/2022,06/07/2022,Standard Class,CU-10729,Customer 715,Consumer,United States,Massachusetts,Massachusetts,70879,East,OFF-STO-8779,Office Supplies,Storage,Storage model 99,478.37,6,0.5,20.35
3624,US-2021-103624,11/04/2021,11/09/2021,First Class,CU-10234,Customer 464,Consumer,United States,Illinois,Illinois,13803,Central,FUR-TAB-6541,Furniture,Tables,Tables model 1,4989.34,7,0.15,1022.51
3625,US-2021-103625,07/28/2021,07/30/2021,Standard Class,CU-10291,Customer 90,Home Office,United States,Texas,Texas,13929,Central,OFF-PAP-6359,Office Supplies,Paper,Paper model 126,791.77,9,0.15,57.6
3626,US-2021-103626,09/06/2021,09/08/2021,Standard Class,CU-10013,Customer 203,Home Office,United States,New Jersey,New Jersey,28906,East,OFF-LAB-5687,Office Supplies,Labels,Labels model 5,434.76,3,0.1,32.95
3627,US-2024-103627,01/29/2024,01/31/2024,Standard Class,CU-10110,Customer 533,Home Office,United States,Michigan,Michigan,70545,Central,FUR-BOO-9220,Furniture,Bookcases,Bookcases model 157,4496.41,8,0.1,-524.51
3628,US-2023-103628,05/01/2023,05/05/2023,Standard Class,CU-10650,Customer 368,Home Office,United States,Michigan,Michigan,91997,Central,TEC-ACC-8817,Technology,Accessories,Accessories model 104,10832.43,7,0.0,3554.92
3629,US-2024-103629,11/06/2024,11/13/2024,Standard Class,CU-10376,Customer 794,Corporate,United States,Illinois,Illinois,14449,Central,TEC-PHO-6182,Technology,Phones,Phones model 296,4678.92,9,0.4,-556.96
3630,US-2024-103630,07/03/2024,07/07/2024,Second Class,CU-10014,Customer 751,Consumer,United States,North Carolina,North Carolina,82520,South,OFF-LAB-6277,Office Supplies,Labels,Labels model 159,83.49,3,0.15,-2.06
3631,US-2022-103631,03/21/2022,03/27/2022,Same Day,CU-10071,Customer 423,Home Office,United States,Oregon,Oregon,73470,West,OFF-BIN-5725,Office Supplies,Binders,Binders model 174,377.29,5,0.0,68.51
3632,US-2022-103632,05/30/2022,06/05/2022,Standard Class,CU-10475,Customer 666,Consumer,United States,Massachusetts,Massachusetts,78504,East,OFF-PAP-5554,Office Supplies,Paper,Paper model 258,761.45,7,0.15,396.95
3633,US-2022-103633,07/08/2022,07/12/2022,Standard Class,CU-10249,Customer 249,Home Office,United States,Pennsylvania,Pennsylvania,93621,East,TEC-PHO-8647,Technology,Phones,Phones model 111,7877.61,9,0.3,440.45
3634,US-2024-103634,04/24/2024,04/28/2024,Standard Class,CU-10663,Customer 12,Corporate,United States,New York,New York,86894,East,OFF-LAB-5804,Office Supplies,Labels,Labels model 118,163.33,2,0.0,39.95
3635,US-2021-103635,07/03/2021,07/05/2021,Standard Class,CU-10569,Customer 24,Consumer,United States,New Jersey,New Jersey,76903,East,FUR-TAB-2688,Furniture,Tables,Tables model 163,5261.24,7,0.0,1782.32
3636,US-2022-103636,03/04/2022,03/09/2022,Standard Class,CU-10135,Customer 416,Consumer,United States,Texas,Texas,12485,Central,OFF-PAP-6612,Office Supplies,Paper,Paper model 113,13.74,1,0.1,3.58
3637,US-2023-103637,06/06/2023,06/07/2023,Standard Class,CU-10735,Customer 756,Consumer,United States,New Jersey,New Jersey,14613,East,OFF-ART-7027,Office Supplies,Art,Art model 45,856.1,8,0.3,-40.18
3638,US-2024-103638,10/10/2024,10/15/2024,First Class,CU-10521,Customer 675,Corporate,United States,Ohio,Ohio,97735,Central,OFF-PAP-2341,Office Supplies,Paper,Paper model 247,350.64,5,0.0,32.86
3639,US-2022-103639,02/26/2022,02/27/2022,First Class,CU-10731,Customer 453,Corporate,United States,Georgia,Georgia,62910,South,OFF-BIN-9776,Office Supplies,Binders,Binders model 263,708.94,5,0.1,8.58
3640,US-2024-103640,12/03/2024,12/05/2024,Standard Class,CU-10432,Customer 21,Consumer,United States,Illinois,Illinois,75568,Central,OFF-STO-2885,Office Supplies,Storage,Storage model 8,59.37,1,0.0,10.18
3641,US-2023-103641,02/10/2023,02/14/2023,Second Class,CU-10304,Customer 143,Corporate,United States,North Carolina,North Carolina,92485,South,TEC-MAC-7336,Technology,Machines,Machines model 1,3359.43,5,0.1,242.82
3642,US-2024-103642,09/25/2024,09/26/2024,Standard Class,CU-10235,Customer 780,Consumer,United States,California,California,24494,West,OFF-STO-6874,Office Supplies,Storage,Storage model 114,315.05,6,0.0,63.53
3643,US-2022-103643,04/15/2022,04/22/2022,First Class,CU-10233,Customer 304,Home Office,United States,Texas,Texas,70287,Central,OFF-STO-9625,Office Supplies,Storage,Storage model 114,110.3,1,0.15,29.22
3644,US-2024-103644,01/28/2024,01/29/2024,Standard Class,CU-10197,Customer 23,Home Office,United States,Pennsylvania,Pennsylvania,82158,East,FUR-BOO-4169,Furniture,Bookcases,Bookcases model 291,2511.48,3,0.0,1085.21
3645,US-2024-103645,06/07/2024,06/10/2024,Standard Class,CU-10333,Customer 368,Corporate,United States,Washington,Washington,54785,West,TEC-PHO-7327,Technology,Phones,Phones model 11,3184.29,7,0.2,688.06
3646,US-2022-103646,05/14/2022,05/16/2022,Second Class,CU-10745,Customer 561,Home Office,United States,Ohio,Ohio,78641,Central,TEC-COP-2104,Technology,Copiers,Copiers model 114,204.8,1,0.3,62.61
3647,US-2024-103647,02/01/2024,02/05/2024,Standard Class,CU-10568,Customer 492,Consumer,United States,Massachusetts,Massachusetts,51853,East,FUR-CHA-5221,Furniture,Chairs,Chairs model 141,479.87,6,0.15,-42.8
3648,US-2024-103648,11/12/2024,11/14/2024,Standard Class,CU-10106,Customer 25,Consumer,United States,Georgia,Georgia,35768,South,OFF-STO-2538,Office Supplies,Storage,Storage model 290,47.89,2,0.0,19.09
3649,US-2021-103649,04/07/2021,04/14/2021,Second Class,CU-10776,Customer 594,Home Office,United States,Alabama,Alabama,92142,South,OFF-BIN-4250,Office Supplies,Binders,Binders model 34,907.2,8,0.15,94.59
3650,US-2022-103650,02/21/2022,02/25/2022,Standard Class,CU-10626,Customer 389,Consumer,United States,New York,New York,67210,East,OFF-STO-2098,Office Supplies,Storage,Storage model 22,232.31,2,0.0,84.56
3651,US-2024-103651,05/18/2024,05/19/2024,Standard Class,CU-10066,Customer 113,Corporate,United States,North Carolina,North Carolina,54224,South,TEC-PHO-3831,Technology,Phones,Phones model 20,10320.32,6,0.1,-276.79
3652,US-2021-103652,09/12/2021,09/18/2021,Second Class,CU-10772,Customer 550,Consumer,United States,Michigan,Michigan,29563,Central,OFF-LAB-6718,Office Supplies,Labels,Labels model 94,987.88,9,0.1,-31.67
3653,US-2023-103653,09/11/2023,09/17/2023,First Class,CU-10519,Customer 198,Corporate,United States,Illinois,Illinois,87139,Central,OFF-BIN-2478,Office Supplies,Binders,Binders model 173,185.72,2,0.0,15.81
3654,US-2024-103654,09/21/2024,09/22/2024,First Class,CU-10496,Customer 422,Corporate,United States,Washington,Washington,71811,West,FUR-FUR-3025,Furniture,Furnishings,Furnishings model 158,2267.72,5,0.4,612.65
3655,US-2023-103655,07/15/2023,07/19/2023,Standard Class,CU-10313,Customer 536,Consumer,United States,North Carolina,North Carolina,67424,South,FUR-FUR-4741,Furniture,Furnishings,Furnishings model 8,2929.51,5,0.15,230.9
3656,US-2021-103656,11/15/2021,11/17/2021,Second Class,CU-10101,Customer 118,Consumer,United States,Massachusetts,Massachusetts,58976,East,FUR-FUR-9357,Furniture,Furnishings,Furnishings model 151,2054.61,3,0.1,285.95
3657,US-2021-103657,09/30/2021,10/01/2021,Standard Class,CU-10214,Customer 407,Corporate,United States,Alabama,Alabama,78042,South,OFF-STO-2575,Office Supplies,Storage,Storage model 93,547.75,7,0.4,31.59
3658,US-2024-103658,11/22/2024,11/23/2024,Same Day,CU-10019,Customer 69,Consumer,United States,New Jersey,New Jersey,15145,East,OFF-STO-5474,Office Supplies,Storage,Storage model 223,686.41,5,0.0,217.13
3659,US-2021-103659,04/29/2021,05/04/2021,Standard Class,CU-10447,Customer 414,Consumer,United States,Texas,Texas,70764,Central,TEC-PHO-6247,Technology,Phones,Phones model 35,1451.95,8,0.1,19.53
3660,US-2021-103660,01/28/2021,01/29/2021,Standard Class,CU-10078,Customer 439,Home Office,United States,Ohio,Ohio,95192,Central,TEC-COP-7919,Technology,Copiers,Copiers model 37,3015.26,2,0.1,367.1
3661,US-2024-103661,12/14/2024,12/20/2024,Standard Class,CU-10270,Customer 147,Consumer,United States,Nevada,Nevada,46865,West,FUR-FUR-1756,Furniture,Furnishings,Furnishings model 6,1168.85,5,0.1,353.07
3662,US-2023-103662,05/01/2023,05/06/2023,Second Class,CU-10574,Customer 634,Consumer,United States,Texas,Texas,60629,Central,OFF-BIN-7761,Office Supplies,Binders,Binders model 13,730.36,6,0.0,175.51
3663,US-2021-103663,08/22/2021,08/27/2021,Second Class,CU-10004,Customer 715,Consumer,United States,New York,New York,24855,East,TEC-ACC-9499,Technology,Accessories,Accessories model 35,1907.5,7,0.2,-202.53
3664,US-2021-103664,05/22/2021,05/28/2021,Standard Class,CU-10530,Customer 416,Consumer,United States,North Carolina,North Carolina,94983,South,OFF-STO-2704,Office Supplies,Storage,Storage model 42,232.06,8,0.15,20.05
3665,US-2023-103665,07/06/2023,07/07/2023,Standard Class,CU-10451,Customer 608,Corporate,United States,Nevada,Nevada,58773,West,OFF-ART-5795,Office Supplies,Art,Art model 214,815.55,6,0.1,130.48
3666,US-2024-103666,01/11/2024,01/15/2024,Standard Class,CU-10351,Customer 494,Home Office,United States,Florida,Florida,49184,South,OFF-BIN-4947,Office Supplies,Binders,Binders model 1,386.55,6,0.0,-22.95
3667,US-2024-103667,08/02/2024,08/08/2024,Same Day,CU-10787,Customer 706,Consumer,United States,North Carolina,North Carolina,59418,South,FUR-BOO-4585,Furniture,Bookcases,Bookcases model 158,3249.63,4,0.3,44.02
3668,US-2024-103668,08/26/2024,09/02/2024,Standard Class,CU-10380,Customer 791,Corporate,United States,Florida,Florida,51198,South,OFF-BIN-3323,Office Supplies,Binders,Binders model 163,110.76,2,0.4,5.4
3669,US-2021-103669,10/25/2021,10/30/2021,Standard Class,CU-10037,Customer 442,Corporate,United States,New Jersey,New Jersey,15469,East,TEC-MAC-4502,Technology,Machines,Machines model 220,2432.22,3,0.1,-72.81
3670,US-2024-103670,07/24/2024,07/31/2024,Second Class,CU-10055,Customer 423,Consumer,United States,Michigan,Michigan,75624,Central,OFF-BIN-1556,Office Supplies,Binders,Binders model 279,122.99,2,0.0,49.75
3671,US-2022-103671,08/05/2022,08/10/2022,Standard Class,CU-10722,Customer 784,Consumer,United States,Florida,Florida,14234,South,TEC-COP-6908,Technology,Copiers,Copiers model 7,622.31,1,0.15,117.35
3672,US-2024-103672,02/21/2024,02/23/2024,Same Day,CU-10774,Customer 513,Consumer,United States,California,California,72985,West,FUR-CHA-1021,Furniture,Chairs,Chairs model 270,2940.01,7,0.1,719.13
3673,US-2023-103673,03/09/2023,03/13/2023,Standard Class,CU-10135,Customer 93,Home Office,United States,New York,New York,45755,East,TEC-MAC-9904,Technology,Machines,Machines model 36,682.28,2,0.1,48.54
3674,US-2023-103674,07/20/2023,07/24/2023,Standard Class,CU-10277,Customer 581,Corporate,United States,New Jersey,New Jersey,75910,East,OFF-BIN-7925,Office Supplies,Binders,Binders model 107,320.53,5,0.0,44.59
3675,US-2024-103675,04/20/2024,04/22/2024,Second Class,CU-10293,Customer 753,Home Office,United States,Texas,Texas,47963,Central,FUR-BOO-9584,Furniture,Bookcases,Bookcases model 62,158.68,1,0.4,-7.72
3676,US-2024-103676,03/09/2024,03/16/2024,First Class,CU-10189,Customer 463,Consumer,United States,Georgia,Georgia,18156,South,OFF-STO-2135,Office Supplies,Storage,Storage model 61,204.39,2,0.2,43.18
3677,US-2022-103677,06/29/2022,07/03/2022,Second Class,CU-10343,Customer 735,Corporate,United States,New Jersey,New Jersey,85424,East,TEC-MAC-1037,Technology,Machines,Machines model 7,5238.24,8,0.1,572.17
3678,US-2021-103678,07/17/2021,07/20/2021,Standard Class,CU-10228,Customer 169,Consumer,United States,Florida,Florida,61937,South,OFF-ART-7264,Office Supplies,Art,Art model 216,257.89,3,0.0,39.63
3679,US-2022-103679,05/05/2022,05/10/2022,First Class,CU-10713,Customer 457,Corporate,United States,Illinois,Illinois,48721,Central,FUR-CHA-8334,Furniture,Chairs,Chairs model 179,6428.08,8,0.3,576.59
3680,US-2024-103680,12/10/2024,12/13/2024,Standard Class,CU-10478,Customer 214,Corporate,United States,Texas,Texas,91724,Central,OFF-STO-8966,Office Supplies,Storage,Storage model 49,703.66,6,0.2,30.02
3681,US-2022-103681,01/21/2022,01/27/2022,Standard Class,CU-10371,Customer 217,Corporate,United States,Massachusetts,Massachusetts,37839,East,TEC-PHO-4788,Technology,Phones,Phones model 196,1709.53,5,0.2,280.47
3682,US-2023-103682,10/03/2023,10/05/2023,Standard Class,CU-10259,Customer 587,Consumer,United States,Illinois,Illinois,36059,Central,OFF-ART-1409,Office Supplies,Art,Art model 130,795.24,6,0.1,280.18
3683,US-2022-103683,05/05/2022,05/12/2022,Standard Class,CU-10377,Customer 16,Consumer,United States,Texas,Texas,25353,Central,TEC-ACC-5971,Technology,Accessories,Accessories model 62,451.5,1,0.15,47.73
3684,US-2021-103684,04/19/2021,04/21/2021,Standard Class,CU-10326,Customer 439,Consumer,United States,North Carolina,North Carolina,43689,South,OFF-LAB-6195,Office Supplies,Labels,Labels model 289,784.63,6,0.0,363.56
3685,US-2022-103685,06/07/2022,06/10/2022,Standard Class,CU-10006,Customer 335,Consumer,United States,Ohio,Ohio,98341,Central,OFF-PAP-6454,Office Supplies,Paper,Paper model 236,817.64,7,0.2,68.25
3686,US-2022-103686,11/02/2022,11/09/2022,Standard Class,CU-10153,Customer 448,Corporate,United States,New Jersey,New Jersey,98371,East,OFF-PAP-8825,Office Supplies,Paper,Paper model 80,358.22,6,0.0,18.0
3687,US-2024-103687,11/20/2024,11/22/2024,Second Class,CU-10712,Customer 411,Consumer,United States,Nevada,Nevada,95602,West,OFF-LAB-8360,Office Supplies,Labels,Labels model 175,167.8,2,0.0,52.51
3688,US-2021-103688,09/21/2021,09/23/2021,Standard Class,CU-10281,Customer 613,Home Office,United States,Pennsylvania,Pennsylvania,91219,East,FUR-TAB-5817,Furniture,Tables,Tables model 265,68.92,1,0.0,1.49
3689,US-2021-103689,04/13/2021,04/17/2021,Standard Class,CU-10345,Customer 675,Corporate,United States,Nevada,Nevada,62745,West,OFF-PAP-7157,Office Supplies,Paper,Paper model 199,37.86,1,0.15,1.89
3690,US-2024-103690,08/02/2024,08/05/2024,Standard Class,CU-10278,Customer 14,Corporate,United States,Oregon,Oregon,63646,West,OFF-LAB-2036,Office Supplies,Labels,Labels model 54,499.44,8,0.15,-10.32
3691,US-2022-103691,02/09/2022,02/12/2022,Standard Class,CU-10070,Customer 341,Corporate,United States,Illinois,Illinois,29891,Central,FUR-TAB-8800,Furniture,Tables,Tables model 233,568.08,3,0.0,96.27
3692,US-2022-103692,04/02/2022,04/08/2022,Standard Class,CU-10300,Customer 635,Consumer,United States,Nevada,Nevada,94342,West,OFF-ART-4822,Office Supplies,Art,Art model 162,61.91,1,0.2,0.23
3693,US-2021-103693,05/15/2021,05/22/2021,First Class,CU-10552,Customer 377,Corporate,United States,Washington,Washington,52546,West,TEC-ACC-6293,Technology,Accessories,Accessories model 103,2324.05,4,0.15,993.84
3694,US-2022-103694,04/12/2022,04/14/2022,Standard Class,CU-10647,Customer 764,Consumer,United States,Georgia,Georgia,21594,South,TEC-MAC-7721,Technology,Machines,Machines model 162,11145.67,7,0.15,3725.99
3695,US-2024-103695,09/23/2024,09/25/2024,First Class,CU-10637,Customer 740,Consumer,United States,Pennsylvania,Pennsylvania,63766,East,OFF-ART-2654,Office Supplies,Art,Art model 276,1308.28,9,0.0,350.6
3696,US-2024-103696,05/26/2024,05/29/2024,Standard Class,CU-10389,Customer 474,Consumer,United States,Ohio,Ohio,57436,Central,OFF-PAP-8463,Office Supplies,Paper,Paper model 200,181.18,6,0.0,-2.9
3697,US-2022-103697,07/03/2022,07/05/2022,Same Day,CU-10297,Customer 693,Home Office,United States,Georgia,Georgia,24402,South,OFF-LAB-6434,Office Supplies,Labels,Labels model 237,287.09,6,0.0,83.16
3698,US-2022-103698,06/30/2022,07/02/2022,Standard Class,CU-10328,Customer 255,Home Office,United States,Texas,Texas,20602,Central,FUR-TAB-3191,Furniture,Tables,Tables model 93,3246.44,5,0.0,869.66
3699,US-2022-103699,12/07/2022,12/12/2022,First Class,CU-10045,Customer 550,Corporate,United States,Texas,Texas,48811,Central,OFF-ART-4581,Office Supplies,Art,Art model 14,727.9,9,0.0,90.02
3700,US-2024-103700,07/13/2024,07/15/2024,Second Class,CU-10785,Customer 293,Consumer,United States,Washington,Washington,41584,West,FUR-FUR-9215,Furniture,Furnishings,Furnishings model 8,4654.94,6,0.0,-737.33
3701,US-2021-103701,01/28/2021,01/31/2021,Standard Class,CU-10473,Customer 708,Home Office,United States,Texas,Texas,30097,Central,OFF-ART-5735,Office Supplies,Art,Art model 212,605.87,7,0.4,30.69
3702,US-2024-103702,07/20/2024,07/24/2024,Standard Class,CU-10336,Customer 514,Corporate,United States,North Carolina,North Carolina,78115,South,OFF-BIN-7480,Office Supplies,Binders,Binders model 173,244.88,7,0.0,113.56
3703,US-2021-103703,05/08/2021,05/15/2021,First Class,CU-10562,Customer 651,Home Office,United States,New Jersey,New Jersey,98095,East,OFF-ART-5845,Office Supplies,Art,Art model 145,401.56,4,0.15,-7.01
3704,US-2021-103704,07/04/2021,07/09/2021,Standard Class,CU-10739,Customer 42,Home Office,United States,New Jersey,New Jersey,39391,East,TEC-MAC-8574,Technology,Machines,Machines model 86,2094.18,9,0.15,245.07
